S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
25.25,25.31,25.19,25.88,17.0,20.0,73.0,53.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,74.0,53.0,0.07,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,75.0,54.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.13,25.94,17.0,20.0,75.0,54.0,0.08,0.05,0.05,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,75.0,54.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.13,25.94,17.0,20.0,75.0,54.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,18.0,21.0,76.0,54.0,0.07,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.25,25.31,25.19,25.94,18.0,21.0,77.0,55.0,0.08,0.06,0.07,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,18.0,21.0,77.0,55.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.25,25.31,25.19,25.94,18.0,21.0,78.0,56.0,0.08,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,76.0,54.0,0.08,0.04,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,75.0,54.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,75.0,54.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,74.0,53.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.08,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,75.0,54.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,75.0,54.0,0.07,0.05,0.07,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,74.0,53.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,74.0,53.0,0.07,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,74.0,53.0,0.08,0.04,0.07,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,73.0,53.0,0.07,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,74.0,53.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,73.0,53.0,0.09,0.05,0.07,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,74.0,53.0,0.07,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,74.0,53.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,74.0,53.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,73.0,53.0,0.07,0.04,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,18.0,21.0,75.0,54.0,0.08,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,18.0,20.0,77.0,55.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,75.0,54.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,18.0,21.0,75.0,54.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,18.0,20.0,76.0,54.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,75.0,54.0,0.13,0.1,0.08,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,74.0,53.0,0.08,0.06,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,74.0,53.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,74.0,53.0,0.08,0.05,0.07,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,18.0,20.0,75.0,54.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,76.0,54.0,0.08,0.04,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,75.0,54.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.06,17.0,20.0,75.0,54.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,74.0,53.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.07,0.04,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,25.94,17.0,20.0,73.0,53.0,0.15,0.24,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.07,0.05,0.19,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.07,0.05,0.07,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.06,17.0,20.0,75.0,54.0,0.08,0.09,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,17.0,21.0,75.0,54.0,0.15,0.11,0.1,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,18.0,21.0,76.0,54.0,0.08,0.05,0.08,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,75.0,54.0,0.16,0.17,0.18,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.06,17.0,20.0,75.0,54.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.06,17.0,20.0,75.0,54.0,0.08,0.06,0.07,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,74.0,54.0,0.07,0.06,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,75.0,54.0,0.08,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,17.0,20.0,75.0,54.0,0.07,0.06,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,74.0,53.0,0.08,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.08,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,16.0,20.0,72.0,53.0,0.07,0.05,0.05,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.08,0.05,0.07,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,16.0,20.0,72.0,52.0,0.08,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,16.0,20.0,72.0,53.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,74.0,53.0,0.07,0.04,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,25.94,17.0,20.0,74.0,53.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,17.0,20.0,73.0,53.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,17.0,20.0,73.0,53.0,0.08,0.05,0.05,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,25.94,16.0,20.0,72.0,51.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,25.94,16.0,19.0,70.0,50.0,0.08,0.06,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.19,26.0,15.0,18.0,68.0,49.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,15.0,19.0,67.0,49.0,0.07,0.05,0.05,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,25.94,16.0,19.0,69.0,50.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,25.94,15.0,19.0,69.0,49.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,15.0,19.0,67.0,49.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,15.0,19.0,68.0,49.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,15.0,18.0,68.0,49.0,0.08,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.31,25.25,26.0,15.0,19.0,67.0,49.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,15.0,20.0,68.0,49.0,0.08,0.06,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,16.0,20.0,71.0,52.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,17.0,20.0,72.0,53.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.31,25.25,26.0,17.0,20.0,73.0,53.0,0.07,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.19,26.0,16.0,20.0,71.0,51.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.31,25.25,25.94,16.0,20.0,71.0,52.0,0.08,0.04,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,25.94,17.0,20.0,72.0,53.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,18.0,21.0,75.0,55.0,0.08,0.06,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,18.0,21.0,75.0,56.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.31,25.25,26.0,17.0,20.0,75.0,54.0,0.09,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.25,26.0,17.0,20.0,73.0,53.0,0.08,0.05,0.08,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,25.94,17.0,20.0,73.0,53.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,25.94,17.0,21.0,75.0,54.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,18.0,21.0,76.0,55.0,0.07,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.0,18.0,21.0,76.0,55.0,0.07,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.0,18.0,20.0,75.0,55.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,17.0,20.0,73.0,54.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,17.0,20.0,73.0,53.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,17.0,20.0,71.0,53.0,0.08,0.06,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,16.0,20.0,71.0,53.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,16.0,20.0,73.0,52.0,0.07,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,17.0,21.0,77.0,54.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.31,26.0,18.0,22.0,78.0,56.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,21.0,78.0,56.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,18.0,21.0,76.0,56.0,0.08,0.04,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.31,25.31,26.06,18.0,21.0,78.0,55.0,0.07,0.04,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.0,18.0,22.0,79.0,57.0,0.07,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,19.0,22.0,79.0,57.0,0.07,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.06,18.0,22.0,78.0,57.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.06,18.0,22.0,80.0,57.0,0.08,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,19.0,23.0,81.0,59.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.06,19.0,22.0,80.0,59.0,0.08,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.06,19.0,23.0,82.0,59.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.31,26.06,20.0,24.0,84.0,61.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.31,26.0,20.0,24.0,83.0,61.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,20.0,24.0,83.0,59.0,0.08,0.06,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.31,26.06,20.0,24.0,83.0,60.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.06,20.0,24.0,84.0,60.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.06,20.0,23.0,82.0,60.0,0.08,0.08,0.12,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,20.0,24.0,83.0,60.0,0.11,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.06,20.0,24.0,84.0,60.0,0.07,0.04,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.31,26.06,20.0,24.0,85.0,60.0,0.07,0.04,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.25,26.0,20.0,24.0,85.0,62.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,20.0,24.0,85.0,61.0,0.08,0.04,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.06,20.0,24.0,85.0,63.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,20.0,24.0,84.0,61.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.13,20.0,23.0,82.0,60.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.06,19.0,23.0,81.0,59.0,0.08,0.06,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.06,19.0,23.0,80.0,59.0,0.07,0.06,0.11,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,23.0,80.0,59.0,0.09,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,24.0,83.0,59.0,0.07,0.05,0.05,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,23.0,81.0,60.0,0.07,0.04,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,19.0,23.0,80.0,59.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,19.0,22.0,80.0,58.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,23.0,80.0,58.0,0.07,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,22.0,80.0,59.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.31,26.06,19.0,22.0,80.0,58.0,0.07,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,79.0,58.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,79.0,58.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.25,26.06,18.0,22.0,79.0,57.0,0.07,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.31,26.06,18.0,22.0,78.0,57.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,18.0,22.0,78.0,57.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.31,26.06,18.0,22.0,80.0,57.0,0.07,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,19.0,23.0,81.0,59.0,0.07,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.0,19.0,23.0,80.0,59.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,80.0,58.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,80.0,58.0,0.07,0.05,0.05,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,80.0,57.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,22.0,80.0,58.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.31,25.38,25.31,26.06,19.0,23.0,80.0,58.0,0.11,0.14,0.12,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,23.0,81.0,59.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,22.0,80.0,59.0,0.07,0.09,0.14,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,22.0,80.0,59.0,0.08,0.1,0.08,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,79.0,58.0,0.08,0.08,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,79.0,57.0,0.09,0.07,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,78.0,57.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.13,18.0,21.0,77.0,56.0,0.07,0.04,0.05,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,78.0,56.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,18.0,22.0,80.0,57.0,0.08,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,24.0,85.0,59.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,20.0,24.0,86.0,62.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,20.0,24.0,86.0,63.0,0.1,0.16,0.13,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,20.0,24.0,85.0,63.0,0.09,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,20.0,24.0,85.0,62.0,0.07,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.13,20.0,24.0,84.0,61.0,0.09,0.16,0.12,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.13,19.0,23.0,83.0,60.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.06,19.0,23.0,82.0,59.0,0.08,0.06,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.13,19.0,23.0,82.0,59.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,23.0,82.0,59.0,0.09,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.13,19.0,23.0,82.0,59.0,0.08,0.04,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.06,19.0,23.0,83.0,59.0,0.08,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.31,26.13,19.0,23.0,84.0,60.0,0.07,0.05,0.07,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.06,19.0,24.0,84.0,60.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.13,20.0,24.0,85.0,61.0,0.08,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.13,20.0,24.0,85.0,61.0,0.08,0.04,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.19,20.0,24.0,85.0,62.0,0.08,0.06,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.19,20.0,24.0,87.0,63.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.44,25.38,25.38,26.13,20.0,24.0,88.0,63.0,0.08,0.07,0.09,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.31,26.13,20.0,24.0,89.0,64.0,0.09,0.06,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,20.0,24.0,87.0,63.0,0.07,0.05,0.05,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.19,20.0,24.0,86.0,63.0,0.08,0.06,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.31,26.13,20.0,24.0,85.0,62.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,19.0,24.0,85.0,61.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.31,26.13,19.0,23.0,84.0,60.0,0.08,0.06,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.13,19.0,23.0,84.0,60.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.06,19.0,23.0,84.0,60.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,19.0,23.0,84.0,60.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.31,26.13,19.0,23.0,84.0,60.0,0.08,0.05,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,19.0,23.0,84.0,60.0,0.07,0.06,0.06,0.09,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.13,19.0,23.0,84.0,60.0,0.08,0.06,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.06,19.0,23.0,84.0,60.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,19.0,23.0,83.0,59.0,0.08,0.05,0.06,0.11,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.13,19.0,23.0,83.0,60.0,0.08,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.19,19.0,23.0,83.0,59.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.19,19.0,23.0,83.0,60.0,0.09,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.44,25.44,25.38,26.19,18.0,22.0,81.0,59.0,0.08,0.05,0.06,0.11,355.0,0.0,1.0,0.0,0.0
25.38,25.44,25.38,26.13,18.0,22.0,80.0,58.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,18.0,22.0,80.0,58.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,18.0,22.0,81.0,58.0,0.07,0.05,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.06,18.0,23.0,82.0,59.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,18.0,22.0,82.0,59.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,18.0,23.0,82.0,59.0,0.08,0.05,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,18.0,23.0,83.0,60.0,0.08,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.44,25.38,26.13,18.0,22.0,81.0,59.0,0.07,0.06,0.06,0.1,355.0,0.0,0.0,0.0,0.0
25.44,25.44,25.38,26.13,18.0,22.0,81.0,59.0,0.08,0.06,0.07,0.1,355.0,0.0,0.0,0.0,0.0
25.38,25.38,25.38,26.13,18.0,22.0,80.0,58.0,0.08,0.06,0.06,0.11,355.0,0.0,0.0,0.0,0.0
